as_of,ticker,sector,weight,ann_return_sample,vol_sample
2023-09-30,EQT,ENERGY,0.006377998075571734,"Ticker
EQT    0.269255
dtype: float64","Ticker
EQT    0.467437
dtype: float64"
2023-09-30,KTOS,DEFENSE,0.059579561562595994,"Ticker
KTOS    0.285773
dtype: float64","Ticker
KTOS    0.465002
dtype: float64"
2023-09-30,BWXT,DEFENSE,0.18729971678392474,"Ticker
BWXT    0.260323
dtype: float64","Ticker
BWXT    0.294112
dtype: float64"
2023-09-30,AVAV,DEFENSE,0.05312072165271389,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2023-09-30,DECK,CONSUMER_DISCRETIONARY,0.06793988514835624,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-09-30,CHD,CONSUMER_STAPLES,0.2707635274388759,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2023-10-31,SNPS,TECH,0.11339131670752649,"Ticker
SNPS    0.253943
dtype: float64","Ticker
SNPS    0.35592
dtype: float64"
2023-10-31,NTNX,TECH,0.03774238457652716,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-10-31,INSM,PHARMA,0.04766841732349124,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2023-10-31,VRTX,PHARMA,0.24777329800797898,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2023-10-31,SM,ENERGY,0.015127809853913134,"Ticker
SM    0.563052
dtype: float64","Ticker
SM    0.676002
dtype: float64"
2023-10-31,EQT,ENERGY,0.043739697796635696,"Ticker
EQT    0.269255
dtype: float64","Ticker
EQT    0.467437
dtype: float64"
2023-10-31,KTOS,DEFENSE,0.07924288745160725,"Ticker
KTOS    0.285773
dtype: float64","Ticker
KTOS    0.465002
dtype: float64"
2023-10-31,BWXT,DEFENSE,0.07472511032720651,"Ticker
BWXT    0.260323
dtype: float64","Ticker
BWXT    0.294112
dtype: float64"
2023-10-31,AVAV,DEFENSE,0.07776224720283376,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2023-10-31,DECK,CONSUMER_DISCRETIONARY,0.16371018536983878,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-10-31,CHD,CONSUMER_STAPLES,0.09911664538472881,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2023-11-30,SNPS,TECH,0.10298697909004405,"Ticker
SNPS    0.253943
dtype: float64","Ticker
SNPS    0.35592
dtype: float64"
2023-11-30,NTNX,TECH,0.08692165774307685,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-11-30,NBIX,PHARMA,0.005493234494703874,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2023-11-30,INSM,PHARMA,0.08808495440044521,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2023-11-30,AMGN,PHARMA,0.11397319864177766,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2023-11-30,SM,ENERGY,0.02447062293585431,"Ticker
SM    0.563052
dtype: float64","Ticker
SM    0.676002
dtype: float64"
2023-11-30,EQT,ENERGY,0.030012800983074326,"Ticker
EQT    0.269255
dtype: float64","Ticker
EQT    0.467437
dtype: float64"
2023-11-30,TDG,DEFENSE,0.14728188805232909,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2023-11-30,BWXT,DEFENSE,0.0111581954211488,"Ticker
BWXT    0.260323
dtype: float64","Ticker
BWXT    0.294112
dtype: float64"
2023-11-30,AVAV,DEFENSE,0.0951736334965902,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2023-11-30,DECK,CONSUMER_DISCRETIONARY,0.1128807866876166,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-11-30,CHD,CONSUMER_STAPLES,0.14951163564162592,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2023-11-30,MLM,MATERIALS,0.03205041241393703,"Ticker
MLM    0.239425
dtype: float64","Ticker
MLM    0.277983
dtype: float64"
2023-12-31,SNPS,TECH,0.038846128503471015,"Ticker
SNPS    0.253943
dtype: float64","Ticker
SNPS    0.35592
dtype: float64"
2023-12-31,NTNX,TECH,0.17538194153873338,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-12-31,NBIX,PHARMA,0.04229961969431549,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2023-12-31,INSM,PHARMA,0.14448129785075214,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2023-12-31,AMGN,PHARMA,0.06564254452765175,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2023-12-31,VRTX,PHARMA,0.042015317540351656,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2023-12-31,SM,ENERGY,0.020945643319735332,"Ticker
SM    0.563052
dtype: float64","Ticker
SM    0.676002
dtype: float64"
2023-12-31,HII,DEFENSE,0.02870081649318452,"Ticker
HII    0.129626
dtype: float64","Ticker
HII    0.298074
dtype: float64"
2023-12-31,TDG,DEFENSE,0.09960177551617319,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2023-12-31,KTOS,DEFENSE,0.06762402823827389,"Ticker
KTOS    0.285773
dtype: float64","Ticker
KTOS    0.465002
dtype: float64"
2023-12-31,AVAV,DEFENSE,0.022351530518686585,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2023-12-31,ITT,INDUSTRIALS,0.06217493768333203,"Ticker
ITT    0.229731
dtype: float64","Ticker
ITT    0.288594
dtype: float64"
2023-12-31,DECK,CONSUMER_DISCRETIONARY,0.08614026679595105,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-12-31,MLM,MATERIALS,0.10379415177965193,"Ticker
MLM    0.239425
dtype: float64","Ticker
MLM    0.277983
dtype: float64"
2024-01-31,NTNX,TECH,0.1538941548874637,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-01-31,VTRS,PHARMA,0.019785520936966533,"Ticker
VTRS   -0.048485
dtype: float64","Ticker
VTRS    0.341892
dtype: float64"
2024-01-31,NBIX,PHARMA,0.10421968633059181,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2024-01-31,INSM,PHARMA,0.00948400563721076,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-01-31,AMGN,PHARMA,0.16651078709581774,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2024-01-31,FANG,ENERGY,0.010260158876340143,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-01-31,TDG,DEFENSE,0.11108874293612804,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-01-31,CW,DEFENSE,0.07205488711466859,"Ticker
CW    0.363991
dtype: float64","Ticker
CW    0.279377
dtype: float64"
2024-01-31,LDOS,DEFENSE,0.11685636994915606,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-01-31,ITT,INDUSTRIALS,0.06173041011931254,"Ticker
ITT    0.229731
dtype: float64","Ticker
ITT    0.288594
dtype: float64"
2024-01-31,DECK,CONSUMER_DISCRETIONARY,0.12585925852195787,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-01-31,CHD,CONSUMER_STAPLES,0.03235057065648492,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2024-01-31,CF,MATERIALS,0.01590544693896348,"Ticker
CF    0.229464
dtype: float64","Ticker
CF    0.374421
dtype: float64"
2024-02-29,NTNX,TECH,0.15885854269203928,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-02-29,VTRS,PHARMA,0.03541613153460496,"Ticker
VTRS   -0.048485
dtype: float64","Ticker
VTRS    0.341892
dtype: float64"
2024-02-29,NBIX,PHARMA,0.06134993866673351,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2024-02-29,INSM,PHARMA,0.013944566559651534,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-02-29,AMGN,PHARMA,0.013422871789764064,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2024-02-29,REGN,PHARMA,0.06472324413355302,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2024-02-29,VRTX,PHARMA,0.012343197673916985,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2024-02-29,FANG,ENERGY,0.16868671536354893,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-02-29,TDG,DEFENSE,0.06139650750013035,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-02-29,LDOS,DEFENSE,0.18246368490087714,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-02-29,BWXT,DEFENSE,0.05613980759717005,"Ticker
BWXT    0.260323
dtype: float64","Ticker
BWXT    0.294112
dtype: float64"
2024-02-29,DECK,CONSUMER_DISCRETIONARY,0.11355336361382282,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-02-29,PVH,CONSUMER_DISCRETIONARY,0.03925965668360538,"Ticker
PVH    0.072398
dtype: float64","Ticker
PVH    0.48804
dtype: float64"
2024-02-29,CHD,CONSUMER_STAPLES,0.018441771285680867,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2024-03-31,NTNX,TECH,0.12393736114571698,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-03-31,NBIX,PHARMA,0.06682659880326618,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2024-03-31,AMGN,PHARMA,0.016489113087066826,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2024-03-31,REGN,PHARMA,0.15185062250860049,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2024-03-31,FANG,ENERGY,0.16373987555644307,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-03-31,TDG,DEFENSE,0.07280015110699087,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-03-31,LDOS,DEFENSE,0.13004284702129176,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-03-31,BWXT,DEFENSE,0.008634041233674138,"Ticker
BWXT    0.260323
dtype: float64","Ticker
BWXT    0.294112
dtype: float64"
2024-03-31,AXON,DEFENSE,0.048717376168251114,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2024-03-31,AVAV,DEFENSE,0.032382209002565235,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2024-03-31,DKS,CONSUMER_DISCRETIONARY,0.038710156466287775,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2024-03-31,DECK,CONSUMER_DISCRETIONARY,0.08762306583142211,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-03-31,PVH,CONSUMER_DISCRETIONARY,0.020235209127123215,"Ticker
PVH    0.072398
dtype: float64","Ticker
PVH    0.48804
dtype: float64"
2024-03-31,CHD,CONSUMER_STAPLES,0.03801137294115705,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2024-04-30,NTNX,TECH,0.1290831191301198,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-04-30,NBIX,PHARMA,0.0012586457432896476,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2024-04-30,FANG,ENERGY,0.13932409394888842,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-04-30,TDG,DEFENSE,0.0870826238063108,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-04-30,LDOS,DEFENSE,0.1641898003586121,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-04-30,AXON,DEFENSE,0.021692259469151827,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2024-04-30,AVAV,DEFENSE,0.027035316365825388,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2024-04-30,XYL,INDUSTRIALS,0.0005157830916650403,"Ticker
XYL    0.135729
dtype: float64","Ticker
XYL    0.26118
dtype: float64"
2024-04-30,DKS,CONSUMER_DISCRETIONARY,0.08927003897402784,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2024-04-30,DECK,CONSUMER_DISCRETIONARY,0.0413885010886803,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-04-30,CPB,CONSUMER_STAPLES,0.01255327733337438,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2024-04-30,CHD,CONSUMER_STAPLES,0.1312148410658173,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2024-04-30,KHC,CONSUMER_STAPLES,0.12806434203757777,"Ticker
KHC   -0.007182
dtype: float64","Ticker
KHC    0.222246
dtype: float64"
2024-04-30,FITB,FINANCIALS,0.027327357586912012,"Ticker
FITB    0.200183
dtype: float64","Ticker
FITB    0.339205
dtype: float64"
2024-05-31,NTNX,TECH,0.020909538422536234,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-05-31,INSM,PHARMA,0.017904051009159348,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-05-31,VRTX,PHARMA,0.056632234827472136,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2024-05-31,FANG,ENERGY,0.09651375770940139,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-05-31,TDG,DEFENSE,0.0834459218965776,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-05-31,LDOS,DEFENSE,0.19397059374242243,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-05-31,AVAV,DEFENSE,0.022583484360692907,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2024-05-31,XYL,INDUSTRIALS,0.1764312942033708,"Ticker
XYL    0.135729
dtype: float64","Ticker
XYL    0.26118
dtype: float64"
2024-05-31,DKS,CONSUMER_DISCRETIONARY,0.07941042356030488,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2024-05-31,DECK,CONSUMER_DISCRETIONARY,0.08635302488583571,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-05-31,SKX,CONSUMER_DISCRETIONARY,0.015266626249303248,"Ticker
SKX    0.163586
dtype: float64","Ticker
SKX    0.398741
dtype: float64"
2024-05-31,CPB,CONSUMER_STAPLES,0.03947290943249885,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2024-05-31,CHD,CONSUMER_STAPLES,0.10217811159092091,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2024-05-31,FCX,MATERIALS,0.008928028111872101,"Ticker
FCX    0.262964
dtype: float64","Ticker
FCX    0.453626
dtype: float64"
2024-06-30,MPWR,TECH,0.021882461831282098,"Ticker
MPWR    0.250549
dtype: float64","Ticker
MPWR    0.531304
dtype: float64"
2024-06-30,NTNX,TECH,0.02901868158027018,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-06-30,INSM,PHARMA,0.023245612662317835,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-06-30,REGN,PHARMA,0.0844486890108897,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2024-06-30,VRTX,PHARMA,0.02379860688349693,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2024-06-30,FANG,ENERGY,0.0025161942062119588,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-06-30,TDG,DEFENSE,0.09920576243520857,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-06-30,LDOS,DEFENSE,0.17855197858651115,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-06-30,AVAV,DEFENSE,0.022242258978291508,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2024-06-30,XYL,INDUSTRIALS,0.006198491277883613,"Ticker
XYL    0.135729
dtype: float64","Ticker
XYL    0.26118
dtype: float64"
2024-06-30,DKS,CONSUMER_DISCRETIONARY,0.06924741511380278,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2024-06-30,DECK,CONSUMER_DISCRETIONARY,0.06136888957221437,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-06-30,TPR,CONSUMER_DISCRETIONARY,0.03172991308430307,"Ticker
TPR    0.484475
dtype: float64","Ticker
TPR    0.412307
dtype: float64"
2024-06-30,MKC,CONSUMER_STAPLES,0.005733380294053603,"Ticker
MKC   -0.053936
dtype: float64","Ticker
MKC    0.227252
dtype: float64"
2024-06-30,CPB,CONSUMER_STAPLES,0.08449696821758974,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2024-06-30,CHD,CONSUMER_STAPLES,0.07607761243114328,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2024-06-30,FITB,FINANCIALS,0.012741030213025126,"Ticker
FITB    0.200183
dtype: float64","Ticker
FITB    0.339205
dtype: float64"
2024-06-30,DUK,UTILITIES,0.022683135642292615,"Ticker
DUK    0.125995
dtype: float64","Ticker
DUK    0.185594
dtype: float64"
2024-06-30,ECL,MATERIALS,0.10745822141420466,"Ticker
ECL    0.087874
dtype: float64","Ticker
ECL    0.245122
dtype: float64"
2024-06-30,NUE,MATERIALS,0.014459240847497229,"Ticker
NUE    0.280128
dtype: float64","Ticker
NUE    0.389583
dtype: float64"
2024-06-30,FCX,MATERIALS,0.022895455718001036,"Ticker
FCX    0.262964
dtype: float64","Ticker
FCX    0.453626
dtype: float64"
2024-07-31,MPWR,TECH,0.021345698283531587,"Ticker
MPWR    0.250549
dtype: float64","Ticker
MPWR    0.531304
dtype: float64"
2024-07-31,SMTC,TECH,0.011368372930605488,"Ticker
SMTC   -0.045542
dtype: float64","Ticker
SMTC    0.592636
dtype: float64"
2024-07-31,NTNX,TECH,0.016474612316211515,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-07-31,VTRS,PHARMA,0.005852814730173575,"Ticker
VTRS   -0.048485
dtype: float64","Ticker
VTRS    0.341892
dtype: float64"
2024-07-31,NBIX,PHARMA,0.027875612329821112,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2024-07-31,INSM,PHARMA,0.023153689333352587,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-07-31,REGN,PHARMA,0.12533079788859974,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2024-07-31,VRTX,PHARMA,0.09752250266122497,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2024-07-31,FANG,ENERGY,0.08643347105528412,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2024-07-31,TDG,DEFENSE,0.013420328378392162,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-07-31,CW,DEFENSE,0.07137934261130226,"Ticker
CW    0.363991
dtype: float64","Ticker
CW    0.279377
dtype: float64"
2024-07-31,HEI,DEFENSE,0.01827156011264614,"Ticker
HEI    0.24198
dtype: float64","Ticker
HEI    0.270262
dtype: float64"
2024-07-31,LDOS,DEFENSE,0.1863632871447576,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
